Datei;Variable;Mittelwert;Median;Standardabweichung;Minimalwert;Maximalwert;RMS;Anzahl_Werte
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Yaw;30.41669228306562;30.419344344735144;0.01632466977120606;30.39299774169922;30.437997817993164;30.41669666379876;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].YawDem;30.0;30.0;0.0;30.0;30.0;30.0;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;90.49595713996908;20.85907363888436;906.2893749882652;-1275.8067779541059;1528.475032806394;910.7963271090301;20000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;33.72577504634844;-130.82158279417092;843.536470821102;-1104.9429550170917;1381.2080078125;844.210403577092;20000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;226.235675215956;226.2196531818944;4.153166566928363;211.7054278449592;285.2390525655414;226.27379329686454;20000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].Azimuth;179.97956322370183;179.7624874114972;103.88355147607577;0.0313718318939209;359.96274745464325;207.80865103618032;20000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_28.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_28.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_28.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_29.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-7.683699218361204;-7.577188611030463;2.7267625766237735;-11.688710838556272;-3.7317769825458478;8.153187586920867;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;3.6001816833843794;3.6850781487301267;1.9164004824289413;0.4817611873149763;6.606611692905443;4.078467722372001;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;692.0303117503194;692.01214722656;0.2169443358646354;691.1697707248522;692.7246448032821;692.0303457552197;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.563650169380754;5.561346083879471;0.03018563575739303;5.489870406687261;5.65192839304606;5.5637320550019815;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Yaw;-28.718997955322266;-28.718997955322266;0.0;-28.718997955322266;-28.718997955322266;28.718997955322266;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].YawDem;-30.0;-30.0;0.0;-30.0;-30.0;30.0;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;10.433375812149047;0.738422393795237;801.9729444185947;-1239.7720336914163;1286.2847518921137;802.0408087561804;20000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;-13.980303186607436;-44.92214202879082;787.2370268121897;-1174.3709640502902;1165.9758071899425;787.3611530049509;20000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;406.4333342534455;406.55824959876736;2.7759606920306807;398.0841868270684;415.18186513674726;406.44281412043273;20000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.02998859363208;180.0116794109358;103.90382259383128;0.02799677848815918;359.9920024871826;207.8624572707483;20000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_29.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_29.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_29.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_3.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-4.38688162710079;-4.289307437656847;1.8462940535760246;-7.212087154388422;-1.7175319810067349;4.75957268485992;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;-1.502764945271756;-1.4636934091967562;1.9554757784727195;-4.459778639578037;1.3342817021954254;2.4662092370541293;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;708.9762690469391;708.9149630154385;1.5629870043216405;705.8037986134755;711.8344695976864;708.977991901084;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;4.044152849422107;4.0436988106418035;0.015652410659484157;3.991442650556567;4.0950356914151085;4.044183139701811;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Yaw;30.7673345088281;30.761999130249023;0.032605107542079674;30.725997924804688;30.815998077392578;30.767351785149824;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].YawDem;30.0;30.0;0.0;30.0;30.0;30.0;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;181.65477902866988;127.62768046062736;878.4735325795718;-1108.8375040690103;1585.238993326823;897.0586414425687;20000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;1569.5110373530704;1561.9873657226576;125.4204224632129;1267.7391357421875;1890.58685302734;1574.5142675580817;20000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;71.86487990365971;71.65170539268595;13.862881317753459;39.81861262176796;152.1844427028827;73.18975640072559;20000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].Azimuth;179.72086564586974;179.47149403889898;103.96675497144291;0.003997802734375;359.98149728775024;207.6262885277122;20000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_3.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_3.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_3.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_30.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-9.9752807618844;-9.973364051431329;2.674095690137409;-14.06074522435667;-6.010224604606658;10.327488273458968;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;0.5054300220141807;0.4955577433110083;2.035423988144647;-2.8073642551898965;3.8065003752708115;2.097238736688772;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;692.0300222187133;691.9980185922172;0.24587092685799383;691.2176229451234;692.8641539132645;692.0300658963782;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.5275473262052985;5.524191151062647;0.031034106757429212;5.457597624510526;5.604545394579567;5.52763444515116;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Yaw;1.0566540277960712;1.0529999732971191;0.004370859225534828;1.0529999732971191;1.0619999170303345;1.0566630678073448;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].YawDem;0.0;0.0;0.0;0.0;0.0;0.0;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;28.486940542411745;17.921783447250387;883.3207290580866;-1302.739303588859;1399.7744064331155;883.779959133028;20000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;-33.57829033031466;-111.0074501037644;849.6612818115414;-1243.3894042968727;1242.0113372802734;850.3245235738756;20000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;568.4067447618329;568.3439961060783;2.983460041266419;558.698634000423;593.1210228595187;568.4145745180724;20000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.05929858374606;180.15061664581117;103.94374564361718;0.01900625229063735;359.99200153350466;207.90779991355686;20000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_30.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_30.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_30.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_31.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-7.901922045930351;-7.790587635710765;2.499939916150642;-11.573132610321043;-4.360286690294745;8.287947369784836;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;-2.8369474796053025;-2.8044931553303742;1.7107058943075917;-5.637361444532891;-0.06526201963422586;3.3128214046123303;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;692.0002772661171;692.0169931875264;0.21642591931281566;691.2935627290126;692.6288167587071;692.0003111101624;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;5.5548193301585815;5.551671393215657;0.03088527836675702;5.48086404800415;5.628139484673739;5.55490519191131;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Yaw;30.48353812528551;30.48299789428711;0.007276925184789903;30.4739990234375;30.49199867248535;30.483538993846746;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].YawDem;30.0;30.0;0.0;30.0;30.0;30.0;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;9.813100592231864;-31.20233917237981;969.001404684625;-1420.9545135498042;1499.0102233886719;969.0510921638805;20000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;-28.00103720645901;-197.16501235956554;905.6048039712026;-1230.6283264160147;1339.978157043457;906.0375925205079;20000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;409.43427726560134;409.47780906729355;2.600183500911046;399.81477974732763;416.67498180653365;409.44253364085625;20000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.02814484095586;179.98242354393005;103.94126044107152;0.016754627227783203;359.9784960746765;207.879577055936;20000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_31.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_31.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_31.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_5.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-4.173479599959608;-4.146267246815492;1.6311417826483676;-6.684210815737316;-1.7376714598747984;4.480910118087652;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;1.4760004448019746;1.4885737422492782;1.1169715727445602;-0.23150675142964983;3.2314046025276344;1.8510004882157873;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;749.025538624896;749.0176762308135;0.250708573195403;748.2217446900826;749.7319730370524;749.0255805826021;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;4.03779495522494;4.037927959114313;0.0153041615489383;3.9765109252184616;4.085190296173096;4.037823958247895;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Yaw;-29.489425833379553;-29.492998123168945;0.0043563479633868425;-29.492998123168945;-29.483999252319336;29.489426155151964;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].YawDem;-30.0;-30.0;0.0;-30.0;-30.0;30.0;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;208.21908196681343;227.53476460773334;899.9218060720543;-1145.841552734385;1548.1395568847656;923.6960772565241;20000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;1055.9127081083616;1063.9726715087882;159.27256907905743;594.5370559692385;1440.6205647786458;1067.8573867355965;20000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;42.81628802569299;42.77188652868527;3.668774014261422;31.585036182218868;55.6563464853765;42.97318260341931;20000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.08099467509197;180.42324574788472;103.99673120770956;0.003992716472566826;359.9800033569336;207.95308303811964;20000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_5.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_5.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_5.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_6.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-5.938258474523225;-5.891723690554503;1.4110391403820417;-8.130231107434955;-3.842055082321141;6.103600999896455;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;0.14073210532914032;0.1653160491297367;1.098883876220063;-1.626335028679153;1.8589365520784964;1.1078588804025553;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;748.9617135677287;748.9645385582746;0.2711486036878421;747.9532567227535;749.7370529138639;748.9617626500525;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;4.01180656268387;4.011704254114339;0.015156230259030743;3.959911383688447;4.058287239843802;4.011835191992441;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Yaw;0.2907982378839815;0.2879999876022339;0.004115746069258635;0.2879999876022339;0.296999990940094;0.29082736205889453;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].YawDem;0.0;0.0;0.0;0.0;0.0;0.0;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;167.6120668462117;150.86395963026297;893.378146414773;-1202.5096944173092;1549.298578898113;908.9655204923641;20000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;1028.9266251063664;1017.6678415934293;167.24452325708012;653.4854888916014;1461.8050079345708;1042.4302040963055;20000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;126.0305147020651;126.0070986568159;3.1401579631601377;105.06681893932502;134.93214082615526;126.06962849196091;20000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.24250680579152;180.33999061584655;103.89236966439826;0.054996490478515625;359.9920024871835;208.04082708478109;20000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_6.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_6.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_6.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_7.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-4.367577578794816;-4.2910613071534165;1.055804827368846;-6.096191071694893;-2.7828298768689548;4.493379322991388;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;-1.4971672394322657;-1.4772340676957378;1.2629862824572837;-3.4830475699517134;0.46332220360638365;1.9587353298760148;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;749.0145673588075;749.0181620260312;0.2453585269739352;748.0049882791081;749.841497942497;749.0146075454793;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;4.037056887558145;4.037538051605225;0.015209453197421494;3.981117286989766;4.083765875908635;4.037085537965132;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
